r, Channel 1, Channel 2
41.22, -0.00569828, -0.00347305
41.23, -0.00520049, -0.00338353
41.24, -0.00470163, -0.00329339
41.25, -0.00420178, -0.00320264
41.26, -0.00370101, -0.0031113
41.27, -0.0031994, -0.00301938
41.28, -0.00269702, -0.00292689
41.29, -0.00219396, -0.00283385
41.3, -0.00169029, -0.00274027
41.31, -0.00118608, -0.00264616
41.32, -0.000681425, -0.00255155
41.33, -0.000176387, -0.00245645
41.34, 0.00032895, -0.00236086
41.35, 0.000834511, -0.00226482
41.36, 0.00134022, -0.00216832
41.37, 0.00184599, -0.00207139
41.38, 0.00235175, -0.00197404
41.39, 0.00285742, -0.00187629
41.4, 0.00336293, -0.00177815
41.41, 0.00386819, -0.00167964
41.42, 0.00437313, -0.00158078
41.43, 0.00487767, -0.00148157
41.44, 0.00538174, -0.00138204
41.45, 0.00588524, -0.00128219
41.46, 0.00638812, -0.00118206
41.47, 0.00689028, -0.00108164
41.48, 0.00739166, -0.000980967
41.49, 0.00789217, -0.000880044
41.5, 0.00839174, -0.000778891
41.51, 0.00889028, -0.000677524
41.52, 0.00938773, -0.000575959
41.53, 0.00988401, -0.000474211
41.54, 0.010379, -0.000372298
41.55, 0.0108727, -0.000270236
41.56, 0.011365, -0.00016804
41.57, 0.0118558, -6.57271e-05
41.58, 0.0123451, 3.66864e-05
41.59, 0.0128327, 0.000139184
41.6, 0.0133186, 0.00024175
41.61, 0.0138027, 0.000344368
41.62, 0.014285, 0.00044702
41.63, 0.0147653, 0.000549692
41.64, 0.0152437, 0.000652365
41.65, 0.0157199, 0.000755025
41.66, 0.016194, 0.000857654
41.67, 0.0166658, 0.000960235
41.68, 0.0171354, 0.00106275
41.69, 0.0176025, 0.00116519
41.7, 0.0180672, 0.00126753
41.71, 0.0185294, 0.00136976
41.72, 0.018989, 0.00147186
41.73, 0.0194459, 0.00157381
41.74, 0.0199001, 0.0016756
41.75, 0.0203515, 0.00177721
41.76, 0.0208, 0.00187863
41.77, 0.0212455, 0.00197984
41.78, 0.021688, 0.00208081
41.79, 0.0221275, 0.00218154
41.8, 0.0225637, 0.00228201
41.81, 0.0229968, 0.00238221
41.82, 0.0234265, 0.00248211
41.83, 0.0238529, 0.0025817
41.84, 0.0242758, 0.00268096
41.85, 0.0246953, 0.00277988
41.86, 0.0251111, 0.00287845
41.87, 0.0255234, 0.00297664
41.88, 0.0259319, 0.00307443
41.89, 0.0263367, 0.00317183
41.9, 0.0267377, 0.0032688
41.91, 0.0271348, 0.00336533
41.92, 0.0275279, 0.0034614
41.93, 0.027917, 0.00355701
41.94, 0.028302, 0.00365213
41.95, 0.0286829, 0.00374675
41.96, 0.0290596, 0.00384086
41.97, 0.0294321, 0.00393443
41.98, 0.0298002, 0.00402745
41.99, 0.0301639, 0.00411991
42, 0.0305233, 0.00421179
42.01, 0.0308781, 0.00430308
42.02, 0.0312284, 0.00439376
42.03, 0.0315741, 0.00448381
42.04, 0.0319151, 0.00457323
42.05, 0.0322514, 0.00466199
42.06, 0.0325829, 0.00475008
42.07, 0.0329096, 0.00483749
42.08, 0.0332315, 0.0049242
42.09, 0.0335484, 0.0050102
42.1, 0.0338603, 0.00509548
42.11, 0.0341672, 0.00518001
42.12, 0.034469, 0.00526378
42.13, 0.0347657, 0.00534679
42.14, 0.0350573, 0.00542901
42.15, 0.0353436, 0.00551044
42.16, 0.0356246, 0.00559105
42.17, 0.0359003, 0.00567084
42.18, 0.0361707, 0.00574979
42.19, 0.0364356, 0.00582789
42.2, 0.0366951, 0.00590513
42.21, 0.0369491, 0.00598148
42.22, 0.0371976, 0.00605695
42.23, 0.0374405, 0.00613151
42.24, 0.0376778, 0.00620516
42.25, 0.0379094, 0.00627787
42.26, 0.0381354, 0.00634965
42.27, 0.0383556, 0.00642047
42.28, 0.03857, 0.00649032
42.29, 0.0387786, 0.00655919
42.3, 0.0389814, 0.00662708
42.31, 0.0391784, 0.00669396
42.32, 0.0393694, 0.00675983
42.33, 0.0395544, 0.00682467
42.34, 0.0397335, 0.00688847
42.35, 0.0399066, 0.00695123
42.36, 0.0400737, 0.00701293
42.37, 0.0402347, 0.00707356
42.38, 0.0403896, 0.00713311
42.39, 0.0405384, 0.00719156
42.4, 0.0406811, 0.00724892
42.41, 0.0408175, 0.00730516
42.42, 0.0409478, 0.00736029
42.43, 0.0410719, 0.00741428
42.44, 0.0411897, 0.00746713
42.45, 0.0413013, 0.00751882
42.46, 0.0414066, 0.00756936
42.47, 0.0415056, 0.00761873
42.48, 0.0415982, 0.00766692
42.49, 0.0416846, 0.00771392
42.5, 0.0417645, 0.00775973
42.51, 0.0418381, 0.00780433
42.52, 0.0419053, 0.00784772
42.53, 0.0419662, 0.00788988
42.54, 0.0420205, 0.00793082
42.55, 0.0420685, 0.00797053
42.56, 0.04211, 0.00800898
42.57, 0.0421451, 0.00804619
42.58, 0.0421737, 0.00808214
42.59, 0.0421959, 0.00811682
42.6, 0.0422116, 0.00815022
42.61, 0.0422208, 0.00818235
42.62, 0.0422235, 0.0082132
42.63, 0.0422197, 0.00824275
42.64, 0.0422095, 0.008271
42.65, 0.0421927, 0.00829795
42.66, 0.0421695, 0.00832359
42.67, 0.0421397, 0.00834792
42.68, 0.0421035, 0.00837092
42.69, 0.0420607, 0.0083926
42.7, 0.0420115, 0.00841295
42.71, 0.0419558, 0.00843197
42.72, 0.0418935, 0.00844965
42.73, 0.0418248, 0.00846598
42.74, 0.0417497, 0.00848097
42.75, 0.0416681, 0.0084946
42.76, 0.04158, 0.00850688
42.77, 0.0414854, 0.00851781
42.78, 0.0413845, 0.00852737
42.79, 0.0412771, 0.00853557
42.8, 0.0411632, 0.0085424
42.81, 0.041043, 0.00854786
42.82, 0.0409164, 0.00855195
42.83, 0.0407835, 0.00855467
42.84, 0.0406441, 0.00855601
42.85, 0.0404985, 0.00855598
42.86, 0.0403465, 0.00855456
42.87, 0.0401882, 0.00855177
42.88, 0.0400236, 0.0085476
42.89, 0.0398528, 0.00854204
42.9, 0.0396757, 0.0085351
42.91, 0.0394924, 0.00852678
42.92, 0.039303, 0.00851708
42.93, 0.0391073, 0.00850599
42.94, 0.0389055, 0.00849352
42.95, 0.0386977, 0.00847967
42.96, 0.0384837, 0.00846444
42.97, 0.0382636, 0.00844783
42.98, 0.0380376, 0.00842984
42.99, 0.0378055, 0.00841047
43, 0.0375675, 0.00838972
43.01, 0.0373235, 0.0083676
43.02, 0.0370736, 0.00834411
43.03, 0.0368179, 0.00831925
43.04, 0.0365563, 0.00829302
43.05, 0.036289, 0.00826542
43.06, 0.0360159, 0.00823646
43.07, 0.035737, 0.00820615
43.08, 0.0354525, 0.00817448
43.09, 0.0351623, 0.00814145
43.1, 0.0348666, 0.00810708
43.11, 0.0345652, 0.00807136
43.12, 0.0342584, 0.0080343
43.13, 0.0339461, 0.00799591
43.14, 0.0336283, 0.00795619
43.15, 0.0333052, 0.00791514
43.16, 0.0329767, 0.00787276
43.17, 0.0326429, 0.00782908
43.18, 0.0323038, 0.00778408
43.19, 0.0319596, 0.00773777
43.2, 0.0316102, 0.00769017
43.21, 0.0312557, 0.00764127
43.22, 0.0308962, 0.00759109
43.23, 0.0305316, 0.00753963
43.24, 0.0301621, 0.00748689
43.25, 0.0297877, 0.00743289
43.26, 0.0294085, 0.00737763
43.27, 0.0290245, 0.00732111
43.28, 0.0286357, 0.00726335
43.29, 0.0282423, 0.00720436
43.3, 0.0278442, 0.00714413
43.31, 0.0274416, 0.00708269
43.32, 0.0270344, 0.00702003
43.33, 0.0266229, 0.00695617
43.34, 0.0262069, 0.00689111
43.35, 0.0257866, 0.00682487
43.36, 0.025362, 0.00675745
43.37, 0.0249333, 0.00668886
43.38, 0.0245003, 0.00661912
43.39, 0.0240633, 0.00654822
43.4, 0.0236223, 0.00647619
43.41, 0.0231774, 0.00640303
43.42, 0.0227285, 0.00632875
43.43, 0.0222758, 0.00625337
43.44, 0.0218194, 0.00617688
43.45, 0.0213593, 0.00609931
43.46, 0.0208955, 0.00602067
43.47, 0.0204282, 0.00594096
43.48, 0.0199574, 0.0058602
43.49, 0.0194832, 0.0057784
43.5, 0.0190056, 0.00569557
43.51, 0.0185248, 0.00561172
43.52, 0.0180407, 0.00552686
43.53, 0.0175536, 0.00544102
43.54, 0.0170633, 0.00535419
43.55, 0.0165701, 0.00526639
43.56, 0.0160739, 0.00517764
43.57, 0.0155749, 0.00508795
43.58, 0.0150731, 0.00499733
43.59, 0.0145686, 0.00490579
43.6, 0.0140615, 0.00481335
43.61, 0.0135518, 0.00472002
43.62, 0.0130397, 0.00462581
43.63, 0.0125251, 0.00453074
43.64, 0.0120083, 0.00443483
43.65, 0.0114892, 0.00433808
43.66, 0.0109679, 0.00424051
43.67, 0.0104445, 0.00414214
43.68, 0.00991913, 0.00404298
43.69, 0.00939181, 0.00394304
43.7, 0.00886263, 0.00384235
43.71, 0.00833167, 0.0037409
43.72, 0.00779901, 0.00363873
43.73, 0.00726473, 0.00353584
43.74, 0.00672892, 0.00343226
43.75, 0.00619164, 0.00332798
43.76, 0.00565298, 0.00322304
43.77, 0.00511302, 0.00311745
43.78, 0.00457184, 0.00301122
43.79, 0.00402953, 0.00290437
43.8, 0.00348616, 0.00279692
43.81, 0.00294181, 0.00268888
43.82, 0.00239657, 0.00258026
43.83, 0.00185052, 0.00247109
43.84, 0.00130374, 0.00236138
43.85, 0.000756318, 0.00225115
43.86, 0.000208328, 0.00214041
43.87, -0.000340144, 0.00202919
43.88, -0.000889015, 0.00191749
43.89, -0.0014382, 0.00180534
43.9, -0.00198762, 0.00169275
43.91, -0.0025372, 0.00157974
43.92, -0.00308683, 0.00146633
43.93, -0.00363646, 0.00135253
43.94, -0.00418598, 0.00123836
43.95, -0.00473532, 0.00112385
43.96, -0.0052844, 0.001009
43.97, -0.00583313, 0.000893836
43.98, -0.00638142, 0.000778375
43.99, -0.0069292, 0.000662635
44, -0.00747638, 0.000546634
44.01, -0.00802288, 0.000430389
44.02, -0.00856861, 0.00031392
44.03, -0.00911349, 0.000197242
44.04, -0.00965744, 8.03762e-05
44.05, -0.0102004, -3.66607e-05
44.06, -0.0107422, -0.00015385
44.07, -0.0112829, -0.000271174
44.08, -0.0118223, -0.000388614
44.09, -0.0123603, -0.000506151
44.1, -0.0128969, -0.000623767
44.11, -0.0134321, -0.000741443
44.12, -0.0139656, -0.000859162
44.13, -0.0144974, -0.000976904
44.14, -0.0150275, -0.00109465
44.15, -0.0155557, -0.00121238
44.16, -0.0160821, -0.00133009
44.17, -0.0166064, -0.00144774
44.18, -0.0171286, -0.00156532
44.19, -0.0176487, -0.00168281
44.2, -0.0181666, -0.0018002
44.21, -0.0186821, -0.00191746
44.22, -0.0191952, -0.00203457
44.23, -0.0197058, -0.00215153
44.24, -0.0202139, -0.0022683
44.25, -0.0207193, -0.00238487
44.26, -0.021222, -0.00250122
44.27, -0.0217219, -0.00261734
44.28, -0.0222189, -0.00273319
44.29, -0.022713, -0.00284878
44.3, -0.0232041, -0.00296407
44.31, -0.023692, -0.00307905
44.32, -0.0241768, -0.00319369
44.33, -0.0246583, -0.00330799
44.34, -0.0251364, -0.00342192
44.35, -0.0256112, -0.00353547
44.36, -0.0260825, -0.00364861
44.37, -0.0265502, -0.00376132
44.38, -0.0270143, -0.0038736
44.39, -0.0274746, -0.00398542
44.4, -0.0279312, -0.00409675
44.41, -0.028384, -0.0042076
44.42, -0.0288328, -0.00431792
44.43, -0.0292776, -0.00442772
44.44, -0.0297184, -0.00453696
44.45, -0.030155, -0.00464564
44.46, -0.0305874, -0.00475373
44.47, -0.0310156, -0.00486121
44.48, -0.0314394, -0.00496807
44.49, -0.0318588, -0.0050743
44.5, -0.0322737, -0.00517986
44.51, -0.0326841, -0.00528475
44.52, -0.0330899, -0.00538895
44.53, -0.033491, -0.00549244
44.54, -0.0338874, -0.0055952
44.55, -0.0342789, -0.00569721
44.56, -0.0346656, -0.00579847
44.57, -0.0350474, -0.00589894
44.58, -0.0354242, -0.00599862
44.59, -0.0357959, -0.00609749
44.6, -0.0361625, -0.00619552
44.61, -0.0365239, -0.00629272
44.62, -0.0368801, -0.00638904
44.63, -0.0372311, -0.00648449
44.64, -0.0375766, -0.00657905
44.65, -0.0379168, -0.00667269
44.66, -0.0382515, -0.00676541
44.67, -0.0385807, -0.00685718
44.68, -0.0389043, -0.00694799
44.69, -0.0392223, -0.00703783
44.7, -0.0395346, -0.00712668
44.71, -0.0398412, -0.00721452
44.72, -0.040142, -0.00730134
44.73, -0.040437, -0.00738712
44.74, -0.040726, -0.00747185
44.75, -0.0410092, -0.00755552
44.76, -0.0412864, -0.0076381
44.77, -0.0415575, -0.00771959
44.78, -0.0418226, -0.00779997
44.79, -0.0420815, -0.00787922
44.8, -0.0423343, -0.00795733
44.81, -0.0425809, -0.0080343
44.82, -0.0428212, -0.00811009
44.83, -0.0430553, -0.0081847
44.84, -0.043283, -0.00825812
44.85, -0.0435043, -0.00833034
44.86, -0.0437192, -0.00840133
44.87, -0.0439277, -0.00847109
44.88, -0.0441296, -0.0085396
44.89, -0.0443251, -0.00860685
44.9, -0.0445139, -0.00867283
44.91, -0.0446962, -0.00873753
44.92, -0.0448719, -0.00880093
44.93, -0.0450409, -0.00886302
44.94, -0.0452032, -0.0089238
44.95, -0.0453587, -0.00898324
44.96, -0.0455075, -0.00904134
44.97, -0.0456496, -0.00909808
44.98, -0.0457848, -0.00915346
44.99, -0.0459131, -0.00920747
45, -0.0460346, -0.00926008
45.01, -0.0461492, -0.0093113
45.02, -0.0462569, -0.00936112
45.03, -0.0463577, -0.00940951
45.04, -0.0464515, -0.00945648
45.05, -0.0465383, -0.00950201
45.06, -0.0466181, -0.0095461
45.07, -0.0466909, -0.00958873
45.08, -0.0467567, -0.00962989
45.09, -0.0468154, -0.00966958
45.1, -0.046867, -0.00970779
45.11, -0.0469115, -0.00974451
45.12, -0.046949, -0.00977973
45.13, -0.0469793, -0.00981345
45.14, -0.0470025, -0.00984565
45.15, -0.0470185, -0.00987633
45.16, -0.0470275, -0.00990547
45.17, -0.0470292, -0.00993309
45.18, -0.0470238, -0.00995916
45.19, -0.0470113, -0.00998368
45.2, -0.0469915, -0.0100066
45.21, -0.0469646, -0.010028
45.22, -0.0469305, -0.0100479
45.23, -0.0468892, -0.0100661
45.24, -0.0468408, -0.0100828
45.25, -0.0467851, -0.0100979
45.26, -0.0467223, -0.0101114
45.27, -0.0466522, -0.0101234
45.28, -0.046575, -0.0101337
45.29, -0.0464907, -0.0101424
45.3, -0.0463991, -0.0101495
45.31, -0.0463004, -0.010155
45.32, -0.0461945, -0.0101589
45.33, -0.0460815, -0.0101611
45.34, -0.0459614, -0.0101618
45.35, -0.0458341, -0.0101608
45.36, -0.0456997, -0.0101582
45.37, -0.0455582, -0.0101539
45.38, -0.0454096, -0.0101481
45.39, -0.0452539, -0.0101406
45.4, -0.0450912, -0.0101314
45.41, -0.0449214, -0.0101207
45.42, -0.0447446, -0.0101083
45.43, -0.0445608, -0.0100942
45.44, -0.04437, -0.0100786
45.45, -0.0441723, -0.0100612
45.46, -0.0439675, -0.0100423
45.47, -0.0437559, -0.0100217
45.48, -0.0435374, -0.00999944
45.49, -0.043312, -0.00997557
45.5, -0.0430798, -0.00995006
45.51, -0.0428407, -0.00992292
45.52, -0.0425949, -0.00989414
45.53, -0.0423422, -0.00986373
45.54, -0.0420829, -0.00983168
45.55, -0.0418169, -0.00979801
45.56, -0.0415442, -0.00976272
45.57, -0.0412648, -0.0097258
45.58, -0.0409789, -0.00968726
45.59, -0.0406864, -0.0096471
45.6, -0.0403873, -0.00960532
45.61, -0.0400818, -0.00956194
45.62, -0.0397698, -0.00951695
45.63, -0.0394515, -0.00947036
45.64, -0.0391267, -0.00942217
45.65, -0.0387956, -0.00937238
45.66, -0.0384582, -0.00932101
45.67, -0.0381146, -0.00926805
45.68, -0.0377648, -0.00921352
45.69, -0.0374088, -0.00915741
45.7, -0.0370467, -0.00909973
45.71, -0.0366786, -0.0090405
45.72, -0.0363044, -0.00897971
45.73, -0.0359243, -0.00891737
45.74, -0.0355383, -0.0088535
45.75, -0.0351464, -0.00878809
45.76, -0.0347486, -0.00872115
45.77, -0.0343451, -0.00865269
45.78, -0.033936, -0.00858273
45.79, -0.0335211, -0.00851126
45.8, -0.0331007, -0.0084383
45.81, -0.0326747, -0.00836385
45.82, -0.0322432, -0.00828792
45.83, -0.0318063, -0.00821053
45.84, -0.0313641, -0.00813167
45.85, -0.0309165, -0.00805137
45.86, -0.0304637, -0.00796963
45.87, -0.0300057, -0.00788646
45.88, -0.0295426, -0.00780187
45.89, -0.0290744, -0.00771587
45.9, -0.0286012, -0.00762848
45.91, -0.0281231, -0.00753969
45.92, -0.0276401, -0.00744953
45.93, -0.0271523, -0.00735801
45.94, -0.0266598, -0.00726513
45.95, -0.0261626, -0.00717091
45.96, -0.0256608, -0.00707536
45.97, -0.0251544, -0.0069785
45.98, -0.0246437, -0.00688033
45.99, -0.0241285, -0.00678087
46, -0.023609, -0.00668013
46.01, -0.0230853, -0.00657812
46.02, -0.0225574, -0.00647486
46.03, -0.0220253, -0.00637036
46.04, -0.0214893, -0.00626464
46.05, -0.0209493, -0.00615771
46.06, -0.0204054, -0.00604958
46.07, -0.0198578, -0.00594026
46.08, -0.0193064, -0.00582978
46.09, -0.0187513, -0.00571815
46.1, -0.0181927, -0.00560538
46.11, -0.0176306, -0.00549148
46.12, -0.0170651, -0.00537648
46.13, -0.0164963, -0.00526039
46.14, -0.0159242, -0.00514321
46.15, -0.015349, -0.00502498
46.16, -0.0147706, -0.00490571
46.17, -0.0141893, -0.00478541
46.18, -0.013605, -0.00466409
46.19, -0.0130179, -0.00454178
46.2, -0.012428, -0.0044185
46.21, -0.0118354, -0.00429425
46.22, -0.0112403, -0.00416906
46.23, -0.0106426, -0.00404294
46.24, -0.0100426, -0.00391592
46.25, -0.00944018, -0.003788
46.26, -0.00883553, -0.00365921
46.27, -0.00822873, -0.00352957
46.28, -0.00761985, -0.00339909
46.29, -0.00700898, -0.00326779
46.3, -0.00639622, -0.00313569
46.31, -0.00578164, -0.00300281
46.32, -0.00516535, -0.00286917
46.33, -0.00454742, -0.00273479
46.34, -0.00392795, -0.00259968
46.35, -0.00330702, -0.00246387
46.36, -0.00268474, -0.00232737
46.37, -0.00206118, -0.00219021
46.38, -0.00143643, -0.0020524
46.39, -0.000810595, -0.00191397
46.4, -0.000183758, -0.00177493
46.41, 0.000443988, -0.0016353
46.42, 0.00107255, -0.00149511
46.43, 0.00170184, -0.00135437
46.44, 0.00233177, -0.00121311
46.45, 0.00296224, -0.00107134
46.46, 0.00359315, -0.000929089
46.47, 0.00422443, -0.000786374
46.48, 0.00485597, -0.000643218
46.49, 0.00548768, -0.00049964
46.5, 0.00611947, -0.000355663
46.51, 0.00675124, -0.000211307
46.52, 0.00738291, -6.65932e-05
46.53, 0.00801438, 7.84565e-05
46.54, 0.00864555, 0.000223821
46.55, 0.00927634, 0.000369478
46.56, 0.00990664, 0.000515407
46.57, 0.0105364, 0.000661585
46.58, 0.0111654, 0.000807991
46.59, 0.0117937, 0.000954603
46.6, 0.0124212, 0.0011014
46.61, 0.0130477, 0.00124836
46.62, 0.0136731, 0.00139545
46.63, 0.0142975, 0.00154267
46.64, 0.0149205, 0.00168998
46.65, 0.0155423, 0.00183736
46.66, 0.0161627, 0.0019848
46.67, 0.0167815, 0.00213226
46.68, 0.0173987, 0.00227973
46.69, 0.0180143, 0.00242718
46.7, 0.018628, 0.0025746
46.71, 0.0192399, 0.00272195
46.72, 0.0198498, 0.00286922
46.73, 0.0204577, 0.00301638
46.74, 0.0210633, 0.00316341
46.75, 0.0216668, 0.00331029
46.76, 0.0222679, 0.00345699
46.77, 0.0228665, 0.0036035
46.78, 0.0234627, 0.00374979
46.79, 0.0240562, 0.00389583
46.8, 0.024647, 0.00404161
46.81, 0.025235, 0.0041871
46.82, 0.0258201, 0.00433228
46.83, 0.0264023, 0.00447713
46.84, 0.0269814, 0.00462162
46.85, 0.0275573, 0.00476573
46.86, 0.02813, 0.00490944
46.87, 0.0286994, 0.00505272
46.88, 0.0292653, 0.00519555
46.89, 0.0298277, 0.00533792
46.9, 0.0303865, 0.00547979
46.91, 0.0309417, 0.00562115
46.92, 0.0314931, 0.00576197
46.93, 0.0320406, 0.00590223
46.94, 0.0325842, 0.00604191
46.95, 0.0331237, 0.00618098
46.96, 0.0336592, 0.00631942
46.97, 0.0341904, 0.00645721
46.98, 0.0347174, 0.00659433
46.99, 0.03524, 0.00673076
47, 0.0357582, 0.00686647
47.01, 0.0362718, 0.00700144
47.02, 0.0367808, 0.00713565
47.03, 0.0372851, 0.00726907
47.04, 0.0377847, 0.00740169
47.05, 0.0382794, 0.00753348
47.06, 0.0387692, 0.00766443
47.07, 0.039254, 0.0077945
47.08, 0.0397337, 0.00792368
47.09, 0.0402082, 0.00805195
47.1, 0.0406775, 0.00817928
47.11, 0.0411414, 0.00830566
47.12, 0.0416, 0.00843106
47.13, 0.0420531, 0.00855545
47.14, 0.0425007, 0.00867883
47.15, 0.0429426, 0.00880117
47.16, 0.0433789, 0.00892245
47.17, 0.0438094, 0.00904264
47.18, 0.044234, 0.00916173
47.19, 0.0446528, 0.0092797
47.2, 0.0450656, 0.00939652
47.21, 0.0454723, 0.00951218
47.22, 0.045873, 0.00962665
47.23, 0.0462675, 0.00973992
47.24, 0.0466557, 0.00985197
47.25, 0.0470376, 0.00996277
47.26, 0.0474131, 0.0100723
47.27, 0.0477822, 0.0101806
47.28, 0.0481448, 0.0102875
47.29, 0.0485008, 0.0103931
47.3, 0.0488502, 0.0104974
47.31, 0.049193, 0.0106004
47.32, 0.0495289, 0.0107019
47.33, 0.0498581, 0.0108021
47.34, 0.0501804, 0.0109008
47.35, 0.0504957, 0.0109981
47.36, 0.0508041, 0.011094
47.37, 0.0511055, 0.0111884
47.38, 0.0513997, 0.0112813
47.39, 0.0516869, 0.0113727
47.4, 0.0519668, 0.0114626
47.41, 0.0522395, 0.0115509
47.42, 0.0525049, 0.0116377
47.43, 0.0527629, 0.0117229
47.44, 0.0530135, 0.0118065
47.45, 0.0532567, 0.0118886
47.46, 0.0534924, 0.011969
47.47, 0.0537206, 0.0120477
47.48, 0.0539411, 0.0121248
47.49, 0.0541541, 0.0122003
47.5, 0.0543594, 0.012274
47.51, 0.0545569, 0.0123461
47.52, 0.0547468, 0.0124164
47.53, 0.0549288, 0.0124851
47.54, 0.055103, 0.0125519
47.55, 0.0552693, 0.0126171
47.56, 0.0554277, 0.0126804
47.57, 0.0555782, 0.012742
47.58, 0.0557207, 0.0128017
47.59, 0.0558552, 0.0128597
47.6, 0.0559816, 0.0129158
47.61, 0.0561, 0.0129701
47.62, 0.0562103, 0.0130226
47.63, 0.0563124, 0.0130731
47.64, 0.0564064, 0.0131218
47.65, 0.0564922, 0.0131687
47.66, 0.0565697, 0.0132136
47.67, 0.0566391, 0.0132566
47.68, 0.0567002, 0.0132977
47.69, 0.056753, 0.0133368
47.7, 0.0567974, 0.013374
47.71, 0.0568336, 0.0134093
47.72, 0.0568614, 0.0134426
47.73, 0.0568809, 0.0134739
47.74, 0.056892, 0.0135032
47.75, 0.0568947, 0.0135306
47.76, 0.056889, 0.0135559
47.77, 0.0568748, 0.0135793
47.78, 0.0568522, 0.0136006
47.79, 0.0568212, 0.0136199
47.8, 0.0567817, 0.0136371
47.81, 0.0567338, 0.0136523
47.82, 0.0566774, 0.0136655
47.83, 0.0566125, 0.0136766
47.84, 0.0565392, 0.0136856
47.85, 0.0564573, 0.0136926
47.86, 0.056367, 0.0136975
47.87, 0.0562681, 0.0137003
47.88, 0.0561608, 0.013701
47.89, 0.056045, 0.0136996
47.9, 0.0559207, 0.0136961
47.91, 0.0557879, 0.0136905
47.92, 0.0556467, 0.0136828
47.93, 0.0554969, 0.013673
47.94, 0.0553387, 0.0136611
47.95, 0.0551721, 0.013647
47.96, 0.054997, 0.0136308
47.97, 0.0548134, 0.0136125
47.98, 0.0546214, 0.013592
47.99, 0.054421, 0.0135695
48, 0.0542122, 0.0135447
48.01, 0.053995, 0.0135179
48.02, 0.0537695, 0.0134889
48.03, 0.0535356, 0.0134577
48.04, 0.0532933, 0.0134244
48.05, 0.0530427, 0.013389
48.06, 0.0527839, 0.0133514
48.07, 0.0525168, 0.0133117
48.08, 0.0522414, 0.0132698
48.09, 0.0519578, 0.0132258
48.1, 0.051666, 0.0131796
48.11, 0.051366, 0.0131313
48.12, 0.0510579, 0.0130808
48.13, 0.0507416, 0.0130282
48.14, 0.0504173, 0.0129735
48.15, 0.0500849, 0.0129166
48.16, 0.0497445, 0.0128576
48.17, 0.0493961, 0.0127965
48.18, 0.0490398, 0.0127332
48.19, 0.0486755, 0.0126678
48.2, 0.0483034, 0.0126003
48.21, 0.0479234, 0.0125306
48.22, 0.0475356, 0.0124589
48.23, 0.0471401, 0.012385
48.24, 0.0467368, 0.012309
48.25, 0.0463259, 0.012231
48.26, 0.0459073, 0.0121508
48.27, 0.0454811, 0.0120685
48.28, 0.0450474, 0.0119842
48.29, 0.0446062, 0.0118978
48.3, 0.0441575, 0.0118093
48.31, 0.0437015, 0.0117187
48.32, 0.0432381, 0.0116261
48.33, 0.0427674, 0.0115315
48.34, 0.0422894, 0.0114348
48.35, 0.0418043, 0.0113361
48.36, 0.041312, 0.0112353
48.37, 0.0408127, 0.0111325
48.38, 0.0403063, 0.0110278
48.39, 0.039793, 0.010921
48.4, 0.0392727, 0.0108122
48.41, 0.0387456, 0.0107015
48.42, 0.0382117, 0.0105888
48.43, 0.0376711, 0.0104741
48.44, 0.0371239, 0.0103575
48.45, 0.03657, 0.010239
48.46, 0.0360096, 0.0101185
48.47, 0.0354427, 0.00999612
48.48, 0.0348695, 0.00987184
48.49, 0.0342899, 0.00974568
48.5, 0.033704, 0.00961763
48.51, 0.0331119, 0.00948773
